display_name,config_type,differentiable,run_id,evaluation_pool,flow_ap,entity_ap,max_entity_ap,dr_fpr_0.001,dr_fpr_0.005,dr_fpr_0.01,dr_fpr_0.02,dr_fpr_0.04,dr_fpr_0.08,actual_fpr_fpr_0.001,actual_fpr_fpr_0.005,actual_fpr_fpr_0.01,actual_fpr_fpr_0.02,actual_fpr_fpr_0.04,actual_fpr_fpr_0.08,dr_curve_summary,dr_curve_artifact,first_alert_axis,time_delay_available,unalerted_rate_fpr_0.001,unalerted_rate_fpr_0.005,unalerted_rate_fpr_0.01,unalerted_rate_fpr_0.02,unalerted_rate_fpr_0.04,unalerted_rate_fpr_0.08,timely_detection_curve_summary,timely_detection_curve_artifact,first_alert_delay_summary,first_alert_definition,first_alert_actual_fpr_fpr_0.001,first_alert_actual_fpr_fpr_0.005,first_alert_actual_fpr_fpr_0.01,first_alert_actual_fpr_fpr_0.02,first_alert_actual_fpr_fpr_0.04,first_alert_actual_fpr_fpr_0.08,evidence_level,source_path,pending_reason,missing_reasons,best_flags,pareto_status,dominated_by,dominates,pareto_missing_reasons
随机森林,论文约束独立复现,false,ch3-baselines-full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单次运行直接可比,/Users/bilibili/personal/note/thesis/experiments/llm_probe/runs/diagnostics/ch3-baselines-full/trees_results.json,,"{""actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""dr_curve_artifact"":""原始来源未持久化完整告警预算曲线制品"",""dr_curve_summary"":""原始来源未持久化完整曲线或曲线摘要"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_axis"":""原始来源未声明首次告警横轴，曝光序号与真实秒不得混比"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""原始来源未持久化首次告警延迟或曝光摘要，禁止由AP或DR推导"",""flow_ap"":""原始来源未持久化该字段"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""原始来源未持久化按时检出累计曲线制品"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}",{},证据不完整,[],[],"{""dr_curve_artifact"":""缺少可读取的完整告警预算曲线数组，不能仅凭路径或摘要判定"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""evaluation_pool"":""缺少可比较池或首次告警横轴"",""first_alert_axis"":""缺少可比较池或首次告警横轴"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""缺少名义预算到实际可达FPR的首次告警映射"",""flow_ap"":""原始来源未持久化该字段"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""缺少可读取的六档按时检出累计曲线数组"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}"
XGBoost,已发表配置重跑,false,ch3-baselines-full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单次运行直接可比,/Users/bilibili/personal/note/thesis/experiments/llm_probe/runs/diagnostics/ch3-baselines-full/trees_results.json,,"{""actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""dr_curve_artifact"":""原始来源未持久化完整告警预算曲线制品"",""dr_curve_summary"":""原始来源未持久化完整曲线或曲线摘要"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_axis"":""原始来源未声明首次告警横轴，曝光序号与真实秒不得混比"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""原始来源未持久化首次告警延迟或曝光摘要，禁止由AP或DR推导"",""flow_ap"":""原始来源未持久化该字段"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""原始来源未持久化按时检出累计曲线制品"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}",{},证据不完整,[],[],"{""dr_curve_artifact"":""缺少可读取的完整告警预算曲线数组，不能仅凭路径或摘要判定"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""evaluation_pool"":""缺少可比较池或首次告警横轴"",""first_alert_axis"":""缺少可比较池或首次告警横轴"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""缺少名义预算到实际可达FPR的首次告警映射"",""flow_ap"":""原始来源未持久化该字段"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""缺少可读取的六档按时检出累计曲线数组"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}"
一维卷积网络（主干重建）,论文约束独立复现,true,ch3-baselines-full,LSPR23实体不相交验证集,0.999741846993647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单次运行直接可比,/Users/bilibili/personal/note/thesis/experiments/llm_probe/runs/diagnostics/ch3-baselines-full/neural_results.json,,"{""actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""dr_curve_artifact"":""原始来源未持久化完整告警预算曲线制品"",""dr_curve_summary"":""原始来源未持久化完整曲线或曲线摘要"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_axis"":""原始来源未声明首次告警横轴，曝光序号与真实秒不得混比"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""原始来源未持久化首次告警延迟或曝光摘要，禁止由AP或DR推导"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""原始来源未持久化按时检出累计曲线制品"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}",{},证据不完整,[],[],"{""dr_curve_artifact"":""缺少可读取的完整告警预算曲线数组，不能仅凭路径或摘要判定"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_axis"":""缺少可比较池或首次告警横轴"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""缺少名义预算到实际可达FPR的首次告警映射"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""缺少可读取的六档按时检出累计曲线数组"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}"
门控循环网络,已发表配置重跑,true,ch3-baselines-full,LSPR23实体不相交验证集,0.999843019888473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单次运行直接可比,/Users/bilibili/personal/note/thesis/experiments/llm_probe/runs/diagnostics/ch3-baselines-full/neural_results.json,,"{""actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""dr_curve_artifact"":""原始来源未持久化完整告警预算曲线制品"",""dr_curve_summary"":""原始来源未持久化完整曲线或曲线摘要"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_axis"":""原始来源未声明首次告警横轴，曝光序号与真实秒不得混比"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""原始来源未持久化首次告警延迟或曝光摘要，禁止由AP或DR推导"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""原始来源未持久化按时检出累计曲线制品"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}","{""flow_ap"":""best""}",证据不完整,[],[],"{""dr_curve_artifact"":""缺少可读取的完整告警预算曲线数组，不能仅凭路径或摘要判定"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_axis"":""缺少可比较池或首次告警横轴"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""缺少名义预算到实际可达FPR的首次告警映射"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""缺少可读取的六档按时检出累计曲线数组"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}"
全注意力网络,已发表配置重跑,true,ch3-baselines-full,LSPR23实体不相交验证集,0.999517272257722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单次运行直接可比,/Users/bilibili/personal/note/thesis/experiments/llm_probe/runs/diagnostics/ch3-baselines-full/neural_results.json,,"{""actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的终端实际可达FPR，禁止从名义预算反推"",""dr_curve_artifact"":""原始来源未持久化完整告警预算曲线制品"",""dr_curve_summary"":""原始来源未持久化完整曲线或曲线摘要"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_actual_fpr_fpr_0.001"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.005"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.01"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.02"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.04"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_actual_fpr_fpr_0.08"":""原始来源未持久化该名义预算对应的首次告警实际FPR，禁止从终端FPR反推"",""first_alert_axis"":""原始来源未声明首次告警横轴，曝光序号与真实秒不得混比"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""原始来源未持久化首次告警延迟或曝光摘要，禁止由AP或DR推导"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""原始来源未持久化按时检出累计曲线制品"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}",{},证据不完整,[],[],"{""dr_curve_artifact"":""缺少可读取的完整告警预算曲线数组，不能仅凭路径或摘要判定"",""dr_fpr_0.001"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.005"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.01"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.02"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.04"":""原始来源未持久化该FPR工作点"",""dr_fpr_0.08"":""原始来源未持久化该FPR工作点"",""entity_ap"":""原始来源未持久化该字段"",""first_alert_axis"":""缺少可比较池或首次告警横轴"",""first_alert_definition"":""原始来源未持久化首次告警起点与阈值定义，禁止推导"",""first_alert_delay_summary"":""缺少名义预算到实际可达FPR的首次告警映射"",""max_entity_ap"":""原始来源未单独持久化最大池化实体AP"",""time_delay_available"":""原始来源未声明真实秒时延是否可用"",""timely_detection_curve_artifact"":""缺少可读取的六档按时检出累计曲线数组"",""timely_detection_curve_summary"":""原始来源未持久化按时检出累计曲线摘要"",""unalerted_rate_fpr_0.001"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.005"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.01"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.02"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.04"":""原始来源未持久化该预算的未告警率，禁止从DR反推"",""unalerted_rate_fpr_0.08"":""原始来源未持久化该预算的未告警率，禁止从DR反推""}"
